timestamp,project_uuid,project_numeric_id,device,sheet,usina,modulo,tipo,equipamento_id,pressao,rpm,status_1,status_2,gps,pressao_aspersor,gps_aspersor,pressao_carretel,gps_carretel,velocidade_recolhimento,metragem_mangueira,codigo,bomba_operando,gps_valido,label,gps_aspersor_valido,gps_carretel_valido,is_ok,is_falha,pressao_num,rpm_num,pressao_aspersor_num,pressao_carretel_num,velocidade_recolhimento_num,metragem_mangueira_num,null_count,diagnosticos_corrigidos,BOMBA_OFFLINE,GPS_BOMBA_PROBLEMA,PRESSAO_BOMBA_NULA,CARRETEL_OFFLINE,ASPERSOR_OFFLINE,GPS_ASPERSOR_PROBLEMA,GPS_CARRETEL_PROBLEMA,RECOLHIMENTO_ZERADO,label_corrigido,is_falha_corrigido,is_ok_corrigido
"2026-05-21 14:34:13,000",a62646b6-111a-495b-8cdb-974eb127ab42,77,Device/RADCOM_2895,GERAL,CEDRO,FRENTE 1,carretel,36,,,,00000011,-19.397857/-48.289312,0.08,-19.388231/-48.324987,0.29,-19.397857/-48.289312,0.0,150.0,3539M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.08,0.29,0.0,150.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:35:13,000",f7b490e2-af91-400b-9fa2-52a2f42a51d9,69,Device/RADCOM_5376,GERAL,YPÊ,FRENTE 2,bomba,20,Null,Null,Null,Null,Null,,,,,,,,0,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-21 14:35:13,000",f7b490e2-af91-400b-9fa2-52a2f42a51d9,69,Device/RADCOM_5376,GERAL,YPÊ,FRENTE 2,bomba,21,1.44,0,69,00000100,Null,,,,,,,,0,0,GPS_BOMBA_PROBLEMA,,,0,1,1.44,0.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-21 14:35:13,000",f7b490e2-af91-400b-9fa2-52a2f42a51d9,69,Device/RADCOM_5376,GERAL,YPÊ,FRENTE 2,carretel,22,,,,00000011,-19.391766/-48.320455,0.03,-19.394738/-48.281682,0.23,-19.391766/-48.320455,0.0,241.0,3213M00,0,1,OK,1.0,1.0,1,0,,,0.03,0.23,0.0,241.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:35:13,000",f7b490e2-af91-400b-9fa2-52a2f42a51d9,69,Device/RADCOM_5376,GERAL,YPÊ,FRENTE 2,carretel,24,,,,00000011,-19.396812/-48.333695,0.15,-19.385908/-48.332168,0.5,-19.396812/-48.333695,0.0,285.0,3328M00,0,1,OK,1.0,1.0,1,0,,,0.15,0.5,0.0,285.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:35:13,000",f7b490e2-af91-400b-9fa2-52a2f42a51d9,69,Device/RADCOM_5376,GERAL,YPÊ,FRENTE 2,carretel,26,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,0,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-21 14:36:13,000",f86db7e5-47a3-40ea-97c8-3c38d0ed40b6,41,Device/RADCOM_8695,GERAL,USA MURILLO,MÓDULO 6,bomba,20,1.43,0,51,00000000,-19.403747/-48.322897,,,,,,,,0,1,OK,,,1,0,1.43,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:36:13,000",f86db7e5-47a3-40ea-97c8-3c38d0ed40b6,41,Device/RADCOM_8695,GERAL,USA MURILLO,MÓDULO 6,bomba,21,1.23,0,74,00000100,-19.395966/-48.332629,,,,,,,,0,1,OK,,,1,0,1.23,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:36:13,000",f86db7e5-47a3-40ea-97c8-3c38d0ed40b6,41,Device/RADCOM_8695,GERAL,USA MURILLO,MÓDULO 6,carretel,22,,,,00000011,-19.374900/-48.297539,0.00,-19.382990/-48.286728,0.49,-19.374900/-48.297539,0.0,269.0,3725M00,0,1,PRESSAO_ASPERSOR_SUSPEITA,1.0,1.0,0,1,,,0.0,0.49,0.0,269.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:36:13,000",f86db7e5-47a3-40ea-97c8-3c38d0ed40b6,41,Device/RADCOM_8695,GERAL,USA MURILLO,MÓDULO 6,carretel,24,,,,00000011,-19.380272/-48.332896,0.16,Null,0.31,-19.380272/-48.332896,0.0,220.0,4831M00,0,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.16,0.31,0.0,220.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-21 14:36:13,000",f86db7e5-47a3-40ea-97c8-3c38d0ed40b6,41,Device/RADCOM_8695,GERAL,USA MURILLO,MÓDULO 6,carretel,26,,,,00000011,-19.390944/-48.300869,0.13,-19.404073/-48.323518,0.48,-19.390944/-48.300869,0.0,127.0,4613M00,0,1,OK,1.0,1.0,1,0,,,0.13,0.48,0.0,127.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:37:13,000",cc199e80-dfa0-4035-a35b-c1052fa87ddd,27,Device/RADCOM_8972,GERAL,USA MURILLO,MÓDULO 5,bomba,50,1.5,919,54,00000000,-19.402218/-48.294107,,,,,,,,1,1,OK,,,1,0,1.5,919.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:37:13,000",cc199e80-dfa0-4035-a35b-c1052fa87ddd,27,Device/RADCOM_8972,GERAL,USA MURILLO,MÓDULO 5,bomba,51,1.22,747,64,00000000,-19.377295/-48.328913,,,,,,,,1,1,OK,,,1,0,1.22,747.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:37:13,000",cc199e80-dfa0-4035-a35b-c1052fa87ddd,27,Device/RADCOM_8972,GERAL,USA MURILLO,MÓDULO 5,carretel,52,,,,00000011,-19.375013/-48.326715,0.02,-19.389718/-48.315800,0.19,-19.375013/-48.326715,7.0,220.0,3459M00,1,1,OK,1.0,1.0,1,0,,,0.02,0.19,7.0,220.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:37:13,000",cc199e80-dfa0-4035-a35b-c1052fa87ddd,27,Device/RADCOM_8972,GERAL,USA MURILLO,MÓDULO 5,carretel,54,,,,00000011,Null,0.02,-19.407763/-48.334526,0.1,Null,7.0,288.0,3996M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.02,0.1,7.0,288.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-21 14:37:13,000",cc199e80-dfa0-4035-a35b-c1052fa87ddd,27,Device/RADCOM_8972,GERAL,USA MURILLO,MÓDULO 5,carretel,56,,,,00000011,Null,0.11,-19.374076/-48.324587,0.44,Null,1.0,15.0,3987M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.11,0.44,1.0,15.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-21 14:38:13,000",6dd89bb0-32f9-40d4-b141-d10259e1d706,20,Device/RADCOM_9341,GERAL,CMAA UVT,FRENTE 2,bomba,10,1.4,0,64,00000100,-19.398182/-48.326056,,,,,,,,0,1,OK,,,1,0,1.4,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:38:13,000",6dd89bb0-32f9-40d4-b141-d10259e1d706,20,Device/RADCOM_9341,GERAL,CMAA UVT,FRENTE 2,bomba,11,Null,Null,Null,Null,Null,,,,,,,,0,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-21 14:38:13,000",6dd89bb0-32f9-40d4-b141-d10259e1d706,20,Device/RADCOM_9341,GERAL,CMAA UVT,FRENTE 2,carretel,12,,,,00000011,-19.370033/-48.311439,Null,Null,0.18,-19.370033/-48.311439,0.0,133.0,4039M00,0,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.18,0.0,133.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-21 14:38:13,000",6dd89bb0-32f9-40d4-b141-d10259e1d706,20,Device/RADCOM_9341,GERAL,CMAA UVT,FRENTE 2,carretel,14,,,,00000011,Null,0.01,-19.397747/-48.320522,0.24,Null,0.0,85.0,3607M00,0,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.01,0.24,0.0,85.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-21 14:38:13,000",6dd89bb0-32f9-40d4-b141-d10259e1d706,20,Device/RADCOM_9341,GERAL,CMAA UVT,FRENTE 2,carretel,16,,,,00000011,-19.402906/-48.317607,0.11,-19.393276/-48.322412,0.44,-19.402906/-48.317607,0.0,85.0,3802M00,0,1,OK,1.0,1.0,1,0,,,0.11,0.44,0.0,85.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:39:13,000",5df34e45-b920-47b4-8d07-c015ae818486,60,Device/RADCOM_7237,GERAL,USA MURILLO,MÓDULO 7,bomba,20,Null,Null,Null,Null,Null,,,,,,,,0,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-21 14:39:13,000",5df34e45-b920-47b4-8d07-c015ae818486,60,Device/RADCOM_7237,GERAL,USA MURILLO,MÓDULO 7,bomba,21,1.38,0,60,00000100,-19.381163/-48.293070,,,,,,,,0,1,OK,,,1,0,1.38,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:39:13,000",5df34e45-b920-47b4-8d07-c015ae818486,60,Device/RADCOM_7237,GERAL,USA MURILLO,MÓDULO 7,carretel,22,,,,00000011,Null,0.02,-19.375131/-48.315232,0.1,Null,0.0,27.0,3167M00,0,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.02,0.1,0.0,27.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-21 14:39:13,000",5df34e45-b920-47b4-8d07-c015ae818486,60,Device/RADCOM_7237,GERAL,USA MURILLO,MÓDULO 7,carretel,24,,,,00000011,-19.392446/-48.335316,0.1,Null,0.24,-19.392446/-48.335316,0.0,170.0,3410M00,0,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.1,0.24,0.0,170.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-21 14:39:13,000",5df34e45-b920-47b4-8d07-c015ae818486,60,Device/RADCOM_7237,GERAL,USA MURILLO,MÓDULO 7,carretel,26,,,,00000011,-19.389919/-48.316407,Null,Null,0.37,-19.389919/-48.316407,0.0,82.0,3095M00,0,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.37,0.0,82.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-21 14:40:13,000",ecc86ea5-9489-4baf-aa8c-3325e4011294,84,Device/RADCOM_7370,GERAL,USA LUCIANO,MÓDULO 2,bomba,30,1.52,843,85,00000100,-19.389033/-48.284741,,,,,,,,1,1,OK,,,1,0,1.52,843.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:40:13,000",ecc86ea5-9489-4baf-aa8c-3325e4011294,84,Device/RADCOM_7370,GERAL,USA LUCIANO,MÓDULO 2,bomba,31,1.28,0,68,00000100,-19.376482/-48.292416,,,,,,,,1,1,OK,,,1,0,1.28,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:40:13,000",ecc86ea5-9489-4baf-aa8c-3325e4011294,84,Device/RADCOM_7370,GERAL,USA LUCIANO,MÓDULO 2,carretel,32,,,,00000011,-19.407225/-48.303338,0.00,-19.372935/-48.299074,0.43,-19.407225/-48.303338,3.0,199.0,4922M00,1,1,PRESSAO_ASPERSOR_SUSPEITA,1.0,1.0,0,1,,,0.0,0.43,3.0,199.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:40:13,000",ecc86ea5-9489-4baf-aa8c-3325e4011294,84,Device/RADCOM_7370,GERAL,USA LUCIANO,MÓDULO 2,carretel,34,,,,00000011,-19.383788/-48.331998,0.14,-19.388076/-48.293014,0.29,-19.383788/-48.331998,10.0,120.0,3239M00,1,1,OK,1.0,1.0,1,0,,,0.14,0.29,10.0,120.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:40:13,000",ecc86ea5-9489-4baf-aa8c-3325e4011294,84,Device/RADCOM_7370,GERAL,USA LUCIANO,MÓDULO 2,carretel,36,,,,00000011,-19.393746/-48.293496,0.06,Null,0.27,-19.393746/-48.293496,6.0,68.0,4976M00,1,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.06,0.27,6.0,68.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-21 14:41:13,000",12933ad1-6cbb-43be-bfe5-480a07e77371,90,Device/RADCOM_9316,GERAL,CMAA UVT,FRENTE 1,bomba,40,1.42,0,64,00000100,-19.388210/-48.329782,,,,,,,,0,1,OK,,,1,0,1.42,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:41:13,000",12933ad1-6cbb-43be-bfe5-480a07e77371,90,Device/RADCOM_9316,GERAL,CMAA UVT,FRENTE 1,bomba,41,1.23,0,84,00000100,Null,,,,,,,,0,0,GPS_BOMBA_PROBLEMA,,,0,1,1.23,0.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-21 14:41:13,000",12933ad1-6cbb-43be-bfe5-480a07e77371,90,Device/RADCOM_9316,GERAL,CMAA UVT,FRENTE 1,carretel,42,,,,00000011,-19.378017/-48.338804,0.15,-19.404052/-48.299280,0.38,-19.378017/-48.338804,0.0,35.0,3678M00,0,1,OK,1.0,1.0,1,0,,,0.15,0.38,0.0,35.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:41:13,000",12933ad1-6cbb-43be-bfe5-480a07e77371,90,Device/RADCOM_9316,GERAL,CMAA UVT,FRENTE 1,carretel,44,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,0,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-21 14:41:13,000",12933ad1-6cbb-43be-bfe5-480a07e77371,90,Device/RADCOM_9316,GERAL,CMAA UVT,FRENTE 1,carretel,46,,,,00000011,-19.407655/-48.337815,0.17,Null,0.44,-19.407655/-48.337815,0.0,115.0,4051M00,0,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.17,0.44,0.0,115.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-21 14:42:13,000",74ba39a8-80cf-43c1-a3a2-772bfd1d56ad,91,Device/RADCOM_9468,GERAL,USA MURILLO,MÓDULO 8,bomba,40,1.43,0,83,00000000,-19.373987/-48.306305,,,,,,,,0,1,OK,,,1,0,1.43,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:42:13,000",74ba39a8-80cf-43c1-a3a2-772bfd1d56ad,91,Device/RADCOM_9468,GERAL,USA MURILLO,MÓDULO 8,bomba,41,1.22,0,58,00000100,-19.409646/-48.315245,,,,,,,,0,1,OK,,,1,0,1.22,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:42:13,000",74ba39a8-80cf-43c1-a3a2-772bfd1d56ad,91,Device/RADCOM_9468,GERAL,USA MURILLO,MÓDULO 8,carretel,42,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,0,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-21 14:42:13,000",74ba39a8-80cf-43c1-a3a2-772bfd1d56ad,91,Device/RADCOM_9468,GERAL,USA MURILLO,MÓDULO 8,carretel,44,,,,00000011,Null,0.02,-19.391181/-48.336034,0.46,Null,0.0,258.0,4339M00,0,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.02,0.46,0.0,258.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-21 14:42:13,000",74ba39a8-80cf-43c1-a3a2-772bfd1d56ad,91,Device/RADCOM_9468,GERAL,USA MURILLO,MÓDULO 8,carretel,46,,,,00000011,-19.383911/-48.327135,0.00,-19.370710/-48.284301,0.11,-19.383911/-48.327135,0.0,255.0,3797M00,0,1,PRESSAO_ASPERSOR_SUSPEITA,1.0,1.0,0,1,,,0.0,0.11,0.0,255.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:43:13,000",dc4a5489-a1d5-4c86-a9b5-40dee7f7dd9e,83,Device/RADCOM_4076,GERAL,USA LUCIANO,MÓDULO 1,bomba,3,1.6,0,73,00000000,Null,,,,,,,,0,0,GPS_BOMBA_PROBLEMA,,,0,1,1.6,0.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-21 14:43:13,000",dc4a5489-a1d5-4c86-a9b5-40dee7f7dd9e,83,Device/RADCOM_4076,GERAL,USA LUCIANO,MÓDULO 1,bomba,4,Null,0,59,00000000,-19.403268/-48.329577,,,,,,,,0,1,PRESSAO_BOMBA_NULA,,,0,1,,0.0,,,,,1,BOMBA_OFFLINE,1,0,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-21 14:43:13,000",dc4a5489-a1d5-4c86-a9b5-40dee7f7dd9e,83,Device/RADCOM_4076,GERAL,USA LUCIANO,MÓDULO 1,carretel,5,,,,00000011,Null,0.07,-19.408367/-48.285539,0.48,Null,0.0,172.0,4932M00,0,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.07,0.48,0.0,172.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-21 14:43:13,000",dc4a5489-a1d5-4c86-a9b5-40dee7f7dd9e,83,Device/RADCOM_4076,GERAL,USA LUCIANO,MÓDULO 1,carretel,7,,,,00000011,-19.409128/-48.281348,0.09,-19.389732/-48.336188,0.11,-19.409128/-48.281348,0.0,60.0,4962M00,0,1,OK,1.0,1.0,1,0,,,0.09,0.11,0.0,60.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:43:13,000",dc4a5489-a1d5-4c86-a9b5-40dee7f7dd9e,83,Device/RADCOM_4076,GERAL,USA LUCIANO,MÓDULO 1,carretel,9,,,,00000011,-19.387687/-48.292812,Null,Null,0.22,-19.387687/-48.292812,0.0,108.0,4479M00,0,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.22,0.0,108.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-21 14:44:13,000",88b26bef-f102-48ee-8c7c-505bfa5f4210,76,Device/RADCOM_8623,GERAL,USA MURILLO,MÓDULO 7,bomba,10,Null,Null,Null,Null,Null,,,,,,,,0,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-21 14:44:13,000",88b26bef-f102-48ee-8c7c-505bfa5f4210,76,Device/RADCOM_8623,GERAL,USA MURILLO,MÓDULO 7,bomba,11,1.51,0,89,00000100,-19.381182/-48.320658,,,,,,,,0,1,OK,,,1,0,1.51,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:44:13,000",88b26bef-f102-48ee-8c7c-505bfa5f4210,76,Device/RADCOM_8623,GERAL,USA MURILLO,MÓDULO 7,carretel,12,,,,00000011,-19.395755/-48.308869,0.14,-19.382155/-48.283263,0.43,-19.395755/-48.308869,0.0,91.0,3917M00,0,1,OK,1.0,1.0,1,0,,,0.14,0.43,0.0,91.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:44:13,000",88b26bef-f102-48ee-8c7c-505bfa5f4210,76,Device/RADCOM_8623,GERAL,USA MURILLO,MÓDULO 7,carretel,14,,,,00000011,-19.396639/-48.295947,Null,Null,0.48,-19.396639/-48.295947,0.0,39.0,4774M00,0,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.48,0.0,39.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-21 14:44:13,000",88b26bef-f102-48ee-8c7c-505bfa5f4210,76,Device/RADCOM_8623,GERAL,USA MURILLO,MÓDULO 7,carretel,16,,,,00000011,-19.400798/-48.337404,0.1,-19.399955/-48.334307,0.16,-19.400798/-48.337404,0.0,281.0,3131M00,0,1,OK,1.0,1.0,1,0,,,0.1,0.16,0.0,281.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:45:13,000",1a7201b9-2724-4d35-b37a-36f300295575,66,Device/RADCOM_1051,CMAA,MÓDULO 1,ID,bomba,10,1.34,700,65,00000000,-19.401728/-48.319389,,,,,,,,1,1,OK,,,1,0,1.34,700.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:45:13,000",1a7201b9-2724-4d35-b37a-36f300295575,66,Device/RADCOM_1051,CMAA,MÓDULO 1,ID,bomba,11,1.57,0,58,00000000,-19.401825/-48.303304,,,,,,,,1,1,OK,,,1,0,1.57,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:45:13,000",1a7201b9-2724-4d35-b37a-36f300295575,66,Device/RADCOM_1051,CMAA,MÓDULO 1,ID,carretel,31,,,,00000011,-19.404876/-48.300119,0.16,-19.381089/-48.280927,0.4,-19.404876/-48.300119,8.0,75.0,4348M00,1,1,OK,1.0,1.0,1,0,,,0.16,0.4,8.0,75.0,0,BOMBA_OFFLINE,1,0,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-21 14:45:13,000",1a7201b9-2724-4d35-b37a-36f300295575,66,Device/RADCOM_1051,CMAA,MÓDULO 1,ID,carretel,33,,,,00000011,Null,0.16,-19.373724/-48.298356,0.47,Null,3.0,63.0,4627M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.16,0.47,3.0,63.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-21 14:45:13,000",1a7201b9-2724-4d35-b37a-36f300295575,66,Device/RADCOM_1051,CMAA,MÓDULO 1,ID,carretel,35,,,,00000011,-19.405650/-48.324491,0.09,-19.408650/-48.339143,0.28,-19.405650/-48.324491,6.0,125.0,4675M00,1,1,OK,1.0,1.0,1,0,,,0.09,0.28,6.0,125.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:46:13,000",f9d93b41-3729-485a-a864-e1b10be57c87,72,Device/RADCOM_5409,GERAL,USA MURILLO,MÓDULO 5,bomba,40,Null,Null,Null,Null,Null,,,,,,,,1,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-21 14:46:13,000",f9d93b41-3729-485a-a864-e1b10be57c87,72,Device/RADCOM_5409,GERAL,USA MURILLO,MÓDULO 5,bomba,41,1.49,916,70,00000100,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.49,916.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-21 14:46:13,000",f9d93b41-3729-485a-a864-e1b10be57c87,72,Device/RADCOM_5409,GERAL,USA MURILLO,MÓDULO 5,carretel,42,,,,00000011,Null,0.2,-19.395316/-48.328482,0.43,Null,2.0,193.0,3027M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.2,0.43,2.0,193.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-21 14:46:13,000",f9d93b41-3729-485a-a864-e1b10be57c87,72,Device/RADCOM_5409,GERAL,USA MURILLO,MÓDULO 5,carretel,44,,,,00000011,Null,0.19,-19.400592/-48.304427,0.36,Null,3.0,113.0,3260M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.19,0.36,3.0,113.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-21 14:46:13,000",f9d93b41-3729-485a-a864-e1b10be57c87,72,Device/RADCOM_5409,GERAL,USA MURILLO,MÓDULO 5,carretel,46,,,,00000011,-19.401714/-48.337004,0.03,-19.397649/-48.316909,0.28,-19.401714/-48.337004,4.0,90.0,4405M00,1,1,OK,1.0,1.0,1,0,,,0.03,0.28,4.0,90.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:47:13,000",b4bac297-5fcf-4470-93bf-925d39359bce,42,Device/RADCOM_6293,CMAA,MÓDULO 1,ID,bomba,40,1.3,0,72,00000100,-19.370951/-48.302187,,,,,,,,0,1,OK,,,1,0,1.3,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 14:47:13,000",b4bac297-5fcf-4470-93bf-925d39359bce,42,Device/RADCOM_6293,CMAA,MÓDULO 1,ID,bomba,41,Null,Null,Null,Null,Null,,,,,,,,0,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
